bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,yr_since_renovated,log_price,is_renovated,house_age,house_age_bin,basement_ratio,above_ratio,lot_living_ratio
4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,98006,47.5495,-122.174,2230,8824,2015,,13.122365377402328,0,54,50–100 yrs,0.32019704433497537,0.6798029556650246,4.195566502463055
4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,98077,47.7421,-122.026,2840,87991,2014,,13.733759141278622,0,20,<20 yrs,0.0,1.0,85.93297002724796
4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,98109,47.6354,-122.353,2200,4000,2014,,13.698977865303197,0,109,>100 yrs,0.07058823529411765,0.9294117647058824,1.5686274509803921
2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,98027,47.5262,-121.943,1940,193842,2014,,12.971542813248437,0,7,<20 yrs,0.0,1.0,25.2
5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,98032,47.3887,-122.286,1360,18000,2014,,12.460718739865236,0,54,50–100 yrs,0.5,0.5,5.530973451327434
3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,98103,47.6873,-122.336,1450,4599,2014,,13.144126826131089,0,67,50–100 yrs,0.3146853146853147,0.6853146853146853,2.4160839160839163
3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,98103,47.6838,-122.353,1500,3090,2014,,13.184720145248114,0,24,20–50 yrs,0.0,1.0,2.2720588235294117
3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,98107,47.655,-122.359,1420,5000,2015,,13.235693848424024,0,68,50–100 yrs,0.0,1.0,4.504504504504505
3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,98003,47.3255,-122.304,1680,8633,2015,,12.553029016757746,0,61,50–100 yrs,0.0,1.0,6.56
4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,98006,47.562,-122.162,3160,9750,2015,,14.626441218624949,0,9,<20 yrs,0.3166023166023166,0.6833976833976834,3.832046332046332
1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,98115,47.679,-122.3,1010,5100,2014,,12.765691290604371,0,72,50–100 yrs,0.0,1.0,7.285714285714286
3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,98058,47.4479,-122.176,1190,7669,2014,,12.278397958261774,0,47,20–50 yrs,0.0,1.0,6.499152542372881
5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,98056,47.525,-122.172,2640,13675,2014,,13.384729180332174,0,18,<20 yrs,0.3686868686868687,0.6313131313131313,6.375
4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,98023,47.3135,-122.369,1980,7875,2014,,12.676079399771027,0,47,20–50 yrs,0.38636363636363635,0.6136363636363636,2.840909090909091
3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,98022,47.2086,-121.996,1160,7198,2014,1.0,12.417147664184915,1,98,50–100 yrs,0.0,1.0,5.667716535433071
4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,98059,47.4715,-122.118,1730,11180,2014,,12.676079399771027,0,46,20–50 yrs,0.0,1.0,6.3522727272727275
5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,98146,47.4877,-122.335,1010,11680,2014,,12.449022745701502,0,52,50–100 yrs,0.5,0.5,4.190291262135922
3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,98034,47.7171,-122.193,1200,9660,2015,,12.989976472461,0,53,50–100 yrs,0.0,1.0,5.426966292134831
3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,98075,47.6012,-122.023,3400,12601,2015,,13.710151153416941,0,15,<20 yrs,0.0,1.0,4.883235294117647
3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,98034,47.7319,-122.224,1710,8152,2014,,12.996802422000108,0,35,20–50 yrs,0.39267015706806285,0.6073298429319371,3.81151832460733
3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,98027,47.4582,-122.023,2110,36590,2014,,12.948012371209098,0,39,20–50 yrs,0.5,0.5,18.976237623762376
3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,98034,47.7209,-122.168,1640,7500,2014,,12.821260987319457,0,38,20–50 yrs,0.25316455696202533,0.7468354430379747,4.430379746835443
2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,98198,47.408,-122.327,1830,9750,2015,,12.505995740029274,0,66,50–100 yrs,0.47761194029850745,0.5223880597014925,5.41044776119403
4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,98006,47.565,-122.125,2920,4500,2015,,13.601204094315538,0,16,<20 yrs,0.0,1.0,1.6787313432835822
3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,98034,47.7028,-122.231,2480,8750,2014,,13.389333939650964,0,35,20–50 yrs,0.39925373134328357,0.6007462686567164,3.638059701492537
3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,98133,47.7458,-122.331,1770,7288,2014,,12.82530683492637,0,50,20–50 yrs,0.0,1.0,6.084671532846715
3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,98166,47.4776,-122.337,1070,7920,2015,,12.556733038263905,0,61,50–100 yrs,0.0,1.0,13.461538461538462
3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,98023,47.3026,-122.374,1930,7350,2015,,12.513561021741964,0,37,20–50 yrs,0.22685185185185186,0.7731481481481481,3.3055555555555554
3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,98133,47.7658,-122.339,1480,7940,2014,,12.653961664405365,0,59,50–100 yrs,0.0,1.0,5.904477611940298
4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,98033,47.6477,-122.182,3740,35230,2015,,13.729408948828524,0,31,20–50 yrs,0.33762886597938147,0.6623711340206185,9.021391752577319
4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,98006,47.5619,-122.125,2260,8335,2014,,13.419502094509863,0,34,20–50 yrs,0.0,1.0,3.1621621621621623
3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,98122,47.6106,-122.31,1590,1795,2015,,12.959846800844963,0,7,<20 yrs,0.26785714285714285,0.7321428571428571,0.9821428571428571
5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,98144,47.5868,-122.308,1280,2150,2014,,12.899097318586382,0,28,20–50 yrs,0.3299492385786802,0.6700507614213198,2.7411167512690353
3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,98122,47.6101,-122.307,1200,4800,2014,,12.861001210669146,0,113,>100 yrs,0.0,1.0,3.9344262295081966
3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,98022,47.1976,-121.999,1950,8941,2014,,12.505995740029274,0,39,20–50 yrs,0.3230769230769231,0.676923076923077,3.876923076923077
2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,98177,47.7224,-122.358,1540,8280,2015,,12.706850963741102,0,66,50–100 yrs,0.21481481481481482,0.7851851851851852,6.088888888888889
3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,98030,47.3505,-122.179,1670,6183,2014,,12.468440756144114,0,26,20–50 yrs,0.0,1.0,3.4712574850299402
4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,98126,47.5384,-122.376,1410,5375,2015,,13.060490101343552,0,90,50–100 yrs,0.29411764705882354,0.7058823529411765,2.153361344537815
4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,98034,47.7044,-122.2,2290,9600,2014,,13.286183160425152,0,53,50–100 yrs,0.0,1.0,3.9344262295081966
2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,98038,47.3848,-122.039,1050,3417,2014,,12.004574385508691,0,18,<20 yrs,0.0,1.0,3.256190476190476
4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,98052,47.6993,-122.102,2260,9984,2014,,13.635188201437066,0,21,20–50 yrs,0.31629392971246006,0.6837060702875399,4.284984025559106
5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,98033,47.6627,-122.188,2540,10270,2014,,13.90626583447433,0,28,20–50 yrs,0.4889975550122249,0.511002444987775,3.141809290953545
4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,98023,47.3099,-122.379,2190,8910,2015,,12.502470376049185,0,46,20–50 yrs,0.26174496644295303,0.738255033557047,6.7114093959731544
3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,98074,47.62,-122.043,2030,8744,2014,,13.235693848424024,0,27,20–50 yrs,0.0,1.0,4.6021052631578945
4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,98103,47.65,-122.34,1330,4400,2015,,13.329379172803593,0,114,>100 yrs,0.0,1.0,1.8045112781954886
3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,98052,47.6647,-122.153,2230,9340,2014,,13.27969015095896,0,39,20–50 yrs,0.35874439461883406,0.6412556053811659,4.495964125560538
3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,98034,47.726,-122.191,1540,8400,2014,,12.628070334272698,0,37,20–50 yrs,0.2606060606060606,0.7393939393939394,5.745454545454545
3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,98058,47.4616,-122.184,1230,7980,2014,,12.025455635171172,0,55,50–100 yrs,0.0,1.0,7.411764705882353
3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,98040,47.5505,-122.219,2680,10083,2014,,13.591117476312084,0,55,50–100 yrs,0.0,1.0,4.624766355140187
3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,98133,47.7606,-122.336,1900,7818,2014,,12.899222326086994,0,52,50–100 yrs,0.3486238532110092,0.6513761467889908,3.4440366972477063
3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,98155,47.7481,-122.3,1570,10228,2014,,12.345838935721968,0,66,50–100 yrs,0.0,1.0,9.649056603773586
3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,98023,47.2779,-122.347,2550,5001,2014,,12.456379900115223,0,11,<20 yrs,0.0,1.0,2.973372781065089
4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,98108,47.5511,-122.312,1500,6480,2014,,12.955129822091815,0,94,50–100 yrs,0.4263959390862944,0.5736040609137056,3.2893401015228427
3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,98126,47.5488,-122.372,1750,2385,2014,,13.049794835104816,0,7,<20 yrs,0.0,1.0,1.8995348837209303
3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,98024,47.5385,-121.911,2330,67268,2015,,12.994532278619134,0,18,<20 yrs,0.0,1.0,34.66544502617801
3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,98038,47.4058,-121.994,1560,50965,2014,,12.861001210669146,0,45,20–50 yrs,0.0,1.0,114.86888888888889
3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,98056,47.5093,-122.184,1300,9514,2015,,12.25486757159303,0,72,50–100 yrs,0.0,1.0,13.633720930232558
3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,98042,47.3777,-122.165,2030,10450,2014,,12.601490784782536,0,20,<20 yrs,0.0,1.0,7.707216494845361
3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,98107,47.675,-122.394,1680,5000,2014,,13.060490101343552,0,62,50–100 yrs,0.0,1.0,4.9504950495049505
3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,98023,47.3025,-122.37,1430,7500,2014,,12.330504638906516,0,38,20–50 yrs,0.3076923076923077,0.6923076923076923,5.6692307692307695
3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,98059,47.4787,-122.158,1400,8040,2015,,12.521799024438941,0,53,50–100 yrs,0.0,1.0,9.285714285714286
4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,98040,47.5378,-122.219,2770,10744,2014,,13.641158361294979,0,48,20–50 yrs,0.34274193548387094,0.657258064516129,4.439516129032258
3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,98052,47.7073,-122.114,2750,4587,2014,,13.426756538561795,0,4,<20 yrs,0.0,1.0,1.8799180327868852
3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,98116,47.5733,-122.381,1290,5000,2015,,12.959846800844963,0,100,50–100 yrs,0.0,1.0,5.805940594059406
2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,98166,47.4604,-122.339,1250,14280,2014,,12.102105602982014,0,73,50–100 yrs,0.0,1.0,10.666666666666666
6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,98133,47.7067,-122.343,1560,1312,2014,20.0,13.047641986378483,1,94,50–100 yrs,0.30434782608695654,0.6956521739130435,1.48
4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,98038,47.354,-122.047,1630,6397,2015,,12.676079399771027,0,22,20–50 yrs,0.0,1.0,4.889677419354839
3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,98105,47.6647,-122.284,1160,1327,2014,,13.34631460246227,0,0,,0.16535433070866143,0.8346456692913385,1.2330708661417322
4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,98074,47.6143,-122.017,2520,12368,2014,,13.292107839753712,0,31,20–50 yrs,0.0,1.0,5.371428571428571
3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,98001,47.3185,-122.275,2590,18386,2015,,13.049794835104816,0,10,<20 yrs,0.0,1.0,6.608695652173913
4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,98118,47.5458,-122.268,2130,8700,2014,,13.07527386630434,0,36,20–50 yrs,0.0,1.0,3.645348837209302
2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,98168,47.4889,-122.299,1100,14459,2015,,12.54254845357358,0,92,50–100 yrs,0.0,1.0,19.294117647058822
5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,98040,47.5673,-122.21,3836,20953,2015,24.0,14.22430412061672,1,58,50–100 yrs,0.43333333333333335,0.5666666666666667,10.143636363636364
3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,98146,47.5133,-122.379,1320,5390,2014,,13.007713179283789,0,14,<20 yrs,0.0,1.0,2.529777777777778
2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,98144,47.5884,-122.291,2580,5184,2014,,13.88503755344827,0,67,50–100 yrs,0.5,0.5,3.8112820512820513
2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,98177,47.7145,-122.367,2120,12040,2014,,13.054086677976365,0,67,50–100 yrs,0.0,1.0,8.181818181818182
4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,98075,47.5836,-122.026,3070,8127,2014,,13.438634364432907,0,15,<20 yrs,0.0,1.0,2.3333333333333335
3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,98198,47.398,-122.299,1900,10125,2014,,12.5423698668371,0,53,50–100 yrs,0.22857142857142856,0.7714285714285715,5.571428571428571
4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,98011,47.7663,-122.215,1910,10055,2014,,13.174957725054906,0,27,20–50 yrs,0.0,1.0,8.341630901287553
3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,98030,47.3758,-122.217,2080,9583,2014,,12.691583538230217,0,48,20–50 yrs,0.1981981981981982,0.8018018018018018,7.216216216216216
3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,98038,47.3828,-122.023,2020,8031,2014,,12.700771936142122,0,20,<20 yrs,0.0,1.0,4.148019801980198
3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,98146,47.5123,-122.373,1280,7392,2014,,12.873904582205107,0,72,50–100 yrs,0.0,1.0,6.0
2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,98053,47.7076,-122.013,1640,6009,2015,,13.081439294339882,0,10,<20 yrs,0.0,1.0,4.31523178807947
4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,98023,47.2922,-122.371,1510,9753,2014,,12.487300182210822,0,36,20–50 yrs,0.3488372093023256,0.6511627906976745,5.6703488372093025
3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,98031,47.4075,-122.214,1960,13068,2015,,12.367345048436391,0,54,50–100 yrs,0.3146853146853147,0.6853146853146853,10.661538461538461
3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,98053,47.6794,-122.034,2250,4729,2015,,13.154832503648379,0,11,<20 yrs,0.0,1.0,3.1952702702702704
2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,98166,47.4497,-122.375,2030,13193,2015,37.0,13.39239204133378,1,100,50–100 yrs,0.15172413793103448,0.8482758620689655,10.895172413793103
4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,98059,47.5218,-122.164,2280,15347,2014,,13.122365377402328,0,54,50–100 yrs,0.0,1.0,6.731140350877193
6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,98023,47.3103,-122.339,2120,8236,2014,,12.660331092405906,0,36,20–50 yrs,0.3945578231292517,0.6054421768707483,2.5
2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,98024,47.5687,-121.899,1150,13702,2014,,12.269052139516223,0,53,50–100 yrs,0.0,1.0,10.2
3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,98108,47.5575,-122.303,2090,4800,2014,,13.07107218827772,0,67,50–100 yrs,0.3467741935483871,0.6532258064516129,2.129032258064516
5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,98033,47.6489,-122.183,3430,35096,2014,,13.840204146163925,0,31,20–50 yrs,0.0,1.0,7.457446808510638
3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,98010,47.3459,-121.95,2070,80100,2015,,12.938442943086665,0,39,20–50 yrs,0.26126126126126126,0.7387387387387387,42.47747747747748
4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,98122,47.6136,-122.303,1510,4740,2015,10.0,12.923914877701906,1,111,>100 yrs,0.15228426395939088,0.8477157360406091,2.4060913705583755
3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,98077,47.7641,-122.023,2920,148539,2014,,13.592368256649284,0,21,20–50 yrs,0.0783289817232376,0.9216710182767625,57.77650130548303
6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,98003,47.3376,-122.324,2600,13988,2014,,13.064736383209516,0,49,20–50 yrs,0.4671201814058957,0.5328798185941043,3.182312925170068
3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,98003,47.3173,-122.319,1190,8640,2014,,12.323860125621126,0,46,20–50 yrs,0.0,1.0,5.9475524475524475
2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,98126,47.5308,-122.376,830,4960,2014,,12.25486757159303,0,74,50–100 yrs,0.0,1.0,7.228915662650603
2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,98115,47.6727,-122.299,1450,3750,2015,,13.02805489573287,0,90,50–100 yrs,0.0,1.0,3.4965034965034967
3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,98002,47.3221,-122.216,1260,8316,2015,,12.323860125621126,0,61,50–100 yrs,0.0,1.0,6.396923076923077
2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,98103,47.6779,-122.353,1390,3060,2014,,13.081543466215237,0,96,50–100 yrs,0.23300970873786409,0.7669902912621359,2.970873786407767
3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,98023,47.3076,-122.395,2570,10377,2015,,12.80216086806413,0,25,20–50 yrs,0.0,1.0,4.3328467153284675
4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,98074,47.6338,-122.072,3120,18841,2014,,14.690979711984754,0,14,<20 yrs,0.4986301369863014,0.5013698630136987,2.288767123287671
2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,98106,47.5218,-122.357,1150,2566,2015,,12.10625783509458,0,61,50–100 yrs,0.0,1.0,7.111111111111111
4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,98002,47.2785,-122.213,2010,7650,2015,,12.429220196836383,0,39,20–50 yrs,0.0,1.0,3.637810945273632
3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,98103,47.6846,-122.345,1390,3000,2015,,13.083624628087817,0,97,50–100 yrs,0.5064102564102564,0.4935897435897436,1.9230769230769231
3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,98032,47.3656,-122.278,1750,7209,2014,,12.468440756144114,0,36,20–50 yrs,0.3149171270718232,0.6850828729281768,3.9828729281767954
4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,98058,47.4369,-122.111,3060,6567,2014,,13.02805489573287,0,13,<20 yrs,0.0,1.0,2.287202380952381
3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,98045,47.4616,-121.711,1730,36224,2015,,12.936036208848487,0,24,20–50 yrs,0.0,1.0,23.989403973509933
3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,98118,47.5405,-122.27,1620,6331,2015,,12.764261701882237,0,62,50–100 yrs,0.42857142857142855,0.5714285714285714,2.527142857142857
3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,98030,47.3507,-122.178,1630,6458,2014,,12.409017571151187,0,27,20–50 yrs,0.0,1.0,4.3017341040462425
2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,98115,47.6979,-122.32,1420,6816,2014,,13.292107839753712,0,86,50–100 yrs,0.0,1.0,6.472535211267606
4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,98106,47.5278,-122.345,1910,7620,2014,,12.861001210669146,0,59,50–100 yrs,0.5,0.5,3.2288135593220337
3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,98059,47.4756,-122.147,1550,10650,2015,,12.660331092405906,0,41,20–50 yrs,0.24050632911392406,0.759493670886076,7.25
3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,98045,47.4437,-121.772,1380,10098,2014,,12.449022745701502,0,35,20–50 yrs,0.0,1.0,8.268292682926829
4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,98052,47.7048,-122.109,2990,5659,2014,,13.448786721172443,0,8,<20 yrs,0.0,1.0,1.798780487804878
3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,98112,47.6362,-122.302,1660,4400,2014,,13.567050480716235,0,103,>100 yrs,0.12048192771084337,0.8795180722891566,2.6506024096385543
3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,98198,47.4207,-122.29,1600,8470,2014,,12.37581963951765,0,54,50–100 yrs,0.0,1.0,6.669291338582677
3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,98074,47.6154,-122.047,2380,33450,2014,,13.171155446333852,0,35,20–50 yrs,0.37142857142857144,0.6285714285714286,19.29047619047619
2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,98144,47.5964,-122.299,1330,2580,2015,,12.959846800844963,0,85,50–100 yrs,0.0,1.0,6.545454545454546
1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,98070,47.4683,-122.438,1230,14267,2014,,12.820990681250251,0,78,50–100 yrs,0.0,1.0,13.261842105263158
4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,98031,47.4045,-122.171,1950,7475,2014,,12.577639650232573,0,26,20–50 yrs,0.0,1.0,4.2823529411764705
3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,98106,47.5544,-122.358,1130,6350,2014,,12.560247968016562,0,60,50–100 yrs,0.0,1.0,9.554464285714285
2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,98115,47.6802,-122.29,1320,4465,2014,,12.936036208848487,0,77,50–100 yrs,0.0,1.0,4.205607476635514
3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,98023,47.2988,-122.371,2070,8250,2015,,12.515397562803473,0,36,20–50 yrs,0.3140096618357488,0.6859903381642513,4.782608695652174
4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,98004,47.6312,-122.223,3890,20060,2015,7.0,14.88022163978423,1,33,20–50 yrs,0.0594059405940594,0.9405940594059405,3.98019801980198
4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,98077,47.7285,-122.042,4180,47443,2014,,14.126665719201661,0,25,20–50 yrs,0.0,1.0,10.799623352165725
2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,98133,47.7107,-122.352,1440,7530,2015,,12.985399815906522,0,76,50–100 yrs,0.0,1.0,7.248076923076923
3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,98003,47.3271,-122.323,1350,8164,2014,,12.25486757159303,0,47,20–50 yrs,0.0,1.0,6.7
3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,98178,47.5053,-122.255,1320,7619,2014,,12.371591321286905,0,53,50–100 yrs,0.0,1.0,4.536923076923077
3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,98199,47.6601,-122.4,1440,2225,2014,11.0,12.709876675502672,1,60,50–100 yrs,0.46296296296296297,0.5370370370370371,1.2092592592592593
3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,98031,47.4145,-122.166,2653,4927,2015,,12.807655372286902,0,9,<20 yrs,0.0,1.0,1.6999623068224652
3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,98058,47.4672,-122.165,1660,10530,2015,,13.017005083966255,0,55,50–100 yrs,0.0,1.0,7.099563318777292
4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,98028,47.7618,-122.261,1860,12136,2014,,13.554147092530322,0,0,,0.25392670157068065,0.7460732984293194,6.884816753926701
4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,98038,47.3828,-122.071,2670,49385,2015,,13.02805489573287,0,18,<20 yrs,0.0,1.0,22.34162895927602
3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,98118,47.5362,-122.268,2020,6000,2015,,12.91164481522143,0,107,>100 yrs,0.4811715481171548,0.5188284518828452,2.510460251046025
4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,98031,47.3954,-122.206,1720,11088,2014,,12.627742412734825,0,45,20–50 yrs,0.38076923076923075,0.6192307692307693,4.355769230769231
2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,98178,47.5048,-122.272,1650,8775,2015,,12.04355959836804,0,84,50–100 yrs,0.0,1.0,6.122093023255814
5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,98122,47.6166,-122.287,3050,7556,2015,21.0,14.53335083891935,1,110,>100 yrs,0.3133159268929504,0.6866840731070496,2.2140992167101827
4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,98053,47.6811,-122.025,3920,7864,2014,,13.567050480716235,0,9,<20 yrs,0.0,1.0,2.013714285714286
3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,98028,47.7486,-122.23,2570,13300,2015,,12.706850963741102,0,27,20–50 yrs,0.2809917355371901,0.71900826446281,5.7681818181818185
4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,98030,47.3846,-122.169,2410,8100,2014,,12.821260987319457,0,22,20–50 yrs,0.0,1.0,3.186029411764706
5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,98072,47.7564,-122.144,2300,9750,2014,,13.054086677976365,0,35,20–50 yrs,0.26,0.74,5.4
3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,98034,47.7198,-122.193,1670,7320,2015,,12.91164481522143,0,35,20–50 yrs,0.31736526946107785,0.6826347305389222,4.023952095808383
5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,98006,47.5461,-122.151,2310,10300,2014,,13.42246945133505,0,29,20–50 yrs,0.5,0.5,3.5517241379310347
2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,98006,47.5712,-122.143,1520,13527,2014,,13.122365377402328,0,60,50–100 yrs,0.3048780487804878,0.6951219512195121,8.597560975609756
